LocationID,Watershed,EventGUID,ParkCode,ProjectCode,Date,BTime,TTime,Obsv1,Obsv2,Obsv3,USGS_ID,Survey_MONTH,SEASON,BRDYEAR,Weather,Wind,AirTemp,WaterTemp,WaterVis,SvyLength,SvyWidth,AvgD,MaxD,HabType,PercentSubVeg,PercentEmergVeg,PercentOpenWater,DominantSub,DominantEmerg,OtherVeg,tblEvents_Comments,GageHeight,DateEntered,Validation,EventID,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,EggCountGUID,SpeciesID,MassID,WaterDepth,EggDepth,Distance,Stranded,AttachType,EggMassStageID,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,AS_UTMSOURCE,AS_UTMZONE,GPS_ID,tblEggCount_CRLF_Comments,OldMass,NumberofEggMasses
TV02,Tennessee Valley,{97DE47DF-946F-4C69-A2C8-5DD90F242F79},GOGA,CRLF,03/05/2021,0.4159722222,146,LD,DF,,,,,2021,Clear,1,16.2,10,,,,,1.16,Pond,25,0,75,"Ludwigia_peploides,Ceratophyllum,Myriophyllum",,Just trace of parrots feather mostly ludwigia,Most eggs that were found unmarked were in same southwest part of floating mat of veg..Almost all hatched and condition looked similar to ones from prior survey.  Did part of southeast corner on foot.,3.82,,FALSE,,1,,,,{FDC6CD6A-FFC6-44A1-B5E4-031517FB2C35},RADR,86,,,,FALSE,,7,,,,,,,,0,,TRUE,1
TV02,Tennessee Valley,{97DE47DF-946F-4C69-A2C8-5DD90F242F79},GOGA,CRLF,03/05/2021,0.4159722222,146,LD,DF,,,,,2021,Clear,1,16.2,10,,,,,1.16,Pond,25,0,75,"Ludwigia_peploides,Ceratophyllum,Myriophyllum",,Just trace of parrots feather mostly ludwigia,Most eggs that were found unmarked were in same southwest part of floating mat of veg..Almost all hatched and condition looked similar to ones from prior survey.  Did part of southeast corner on foot.,3.82,,FALSE,,1,,,,{FE592C19-4B2C-4F7F-9884-753439659FC4},RADR,70,,,,FALSE,,7,,,,,,,,0,,TRUE,1
TV02,Tennessee Valley,{97DE47DF-946F-4C69-A2C8-5DD90F242F79},GOGA,CRLF,03/05/2021,0.4159722222,146,LD,DF,,,,,2021,Clear,1,16.2,10,,,,,1.16,Pond,25,0,75,"Ludwigia_peploides,Ceratophyllum,Myriophyllum",,Just trace of parrots feather mostly ludwigia,Most eggs that were found unmarked were in same southwest part of floating mat of veg..Almost all hatched and condition looked similar to ones from prior survey.  Did part of southeast corner on foot.,3.82,,FALSE,,1,,,,{FE634EFB-76A3-4334-8BD8-7E8A354CE206},RADR,55,,,,FALSE,,7,,,,,,,,0,,TRUE,1
TV02,Tennessee Valley,{97DE47DF-946F-4C69-A2C8-5DD90F242F79},GOGA,CRLF,03/05/2021,0.4159722222,146,LD,DF,,,,,2021,Clear,1,16.2,10,,,,,1.16,Pond,25,0,75,"Ludwigia_peploides,Ceratophyllum,Myriophyllum",,Just trace of parrots feather mostly ludwigia,Most eggs that were found unmarked were in same southwest part of floating mat of veg..Almost all hatched and condition looked similar to ones from prior survey.  Did part of southeast corner on foot.,3.82,,FALSE,,1,,,,{FFF942CA-81E1-40B9-92BA-0860681567D4},RADR,63,,,,FALSE,,7,,,,,,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{0BA76E08-CFF2-49C1-A39D-D7D72C499515},RADR,125,,,,FALSE,,7,4188595.088,539521.5579,5,37.84393986,-122.5508061,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{0DECB002-8E60-4DF2-B6D7-CE8E964E150F},RADR,153,,,,FALSE,,7,4188595.06,539544.693,5,37.8439386,-122.5505431,,,0,Deep,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{24DB53CD-4192-4D9F-9FD4-AA9C3EC96562},RADR,4,,,,FALSE,,7,4188603.99,539552.8657,5,37.84401873,-122.5504497,,,0,,TRUE,2
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{373A8815-8730-4BBD-9EF6-34665FCC27DF},RADR,154,,,,FALSE,,7,4188591.219,539539.7998,5,37.84390419,-122.5505989,,,0,Deep,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{386CD1E5-A7BF-45A2-81DA-E09649D6E4DD},RADR,108,,,,FALSE,,,4188526.963,539527.6602,5,37.84332559,-122.5507404,,,0,,TRUE,0
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{39578901-CCC2-4159-B474-284BFECCFD9B},RADR,139,,,,FALSE,,7,4188600.131,539602.1853,5,37.84398181,-122.5498894,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{4B9408B0-DF9A-468F-A217-ED58E1813B60},RADR,130,,,,FALSE,,7,4188582.847,539520.1787,5,37.84382959,-122.5508224,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{4BB1396E-89FC-4991-A5A8-BD4AA7E7B16B},RADR,136,,,,FALSE,,7,4188597.916,539582.5935,5,37.8439627,-122.5501122,,,0,2 ft down,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{5BD07DFD-A9D0-4618-BCD7-4D9FB7ECBF48},RADR,120,,,,FALSE,,7,4188615.311,539587.2444,5,37.84411927,-122.5500584,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{655AD39F-BEDA-406D-9EEE-F759C6DECBEC},RADR,124,,,,FALSE,,7,4188605.346,539538.1094,5,37.8440316,-122.5506174,,,0,,TRUE,2
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{69BF4F82-5037-4AE9-A6B7-6760B0C13A8B},RADR,135,,,,FALSE,,7,4188597.274,539589.2783,5,37.84395662,-122.5500363,,,0,,FALSE,2
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{7004A643-3B65-4719-8726-3DBCB4CDC1CF},RADR,121,,,,FALSE,,7,4188616.334,539582.4016,5,37.8441287,-122.5501134,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{7BD043A5-31B5-489F-9079-FCC29CD4C04C},RADR,137,,,,FALSE,,6,4188590.376,539599.5184,5,37.84389401,-122.5499203,,,0,Partbdecayed,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{7CFFC9B4-83FB-49FB-815C-93882E6B852C},RADR,127,,,,FALSE,,7,4188589.986,539537.8588,5,37.84389317,-122.5506211,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{7E46380B-068E-482B-8A9B-828742B037B8},RADR,140,,,,FALSE,,7,4188600.447,539602.2207,5,37.84398466,-122.549889,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{7F912901-A190-4CE7-B19C-F544D49FB013},RADR,113,,,,FALSE,,6,4188578.507,539607.7027,5,37.84378668,-122.5498279,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{891E3384-61D1-4290-8947-96A1F0057910},RADR,156,,,,FALSE,,5,4188553.101,539543.3241,5,37.84356049,-122.550561,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{8971C601-B1A3-4921-86B5-F30BFBCFDB23},RADR,149,,,,FALSE,,7,4188611.717,539589.3193,5,37.84408679,-122.550035,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{95A3CC13-D313-4F27-ACEC-47DE5D93841B},RADR,150,,,,FALSE,,9,4188618.089,539588.647,5,37.84414425,-122.5500423,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{98CC13D7-40FB-4F28-A168-12C089702AC5},RADR,155,,,,FALSE,,7,4188592.183,539541.0563,5,37.84391283,-122.5505846,,,0,Deep,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{A2D6665A-8E2C-4918-BBEB-26A307ABB230},RADR,146,,,,FALSE,,1,4188602.301,539602.8312,5,37.84400134,-122.549882,,,0,In dense luswidgia band,FALSE,4
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{A30FA3BC-3C41-40AD-86BD-248A1AD9DBD9},RADR,119,,,,FALSE,,1,4188614.424,539593.3772,5,37.84411102,-122.5499887,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{A655EE43-D985-478C-9E6D-DBB944BD2D9D},RADR,15,,,,FALSE,,7,4188602.831,539550.7252,5,37.84400838,-122.5504741,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{AB360820-8E02-4644-BBE7-182DF5941BE9},RADR,142,,,,FALSE,,9,4188602.894,539604.4213,5,37.84400662,-122.5498638,,,0,,FALSE,2
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{B3303470-1361-4FA9-9A72-93368E2AFA2E},RADR,111,,,,FALSE,,7,4188585.035,539612.2953,5,37.84384531,-122.5497753,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{BA19E9D4-92F4-4B03-BE13-7E19375AF930},RADR,122,,,,FALSE,,6,4188609.324,539553.0391,5,37.8440668,-122.5504475,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{BAD4625C-E897-40AB-9C86-AFC867BEF51B},RADR,117,,,,FALSE,,9,4188596.7,539600.5056,5,37.84395096,-122.5499087,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{BF654C9E-33C8-4131-B174-C5C73069150B},RADR,116,,,,FALSE,,7,4188590.376,539599.5184,5,37.84389401,-122.5499203,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{C0659640-8290-446A-AD06-82B79C3B2A88},RADR,128,,,,FALSE,,7,4188582.847,539520.1787,5,37.84382959,-122.5508224,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{C4BF84A7-407B-4571-A000-920692303A59},RADR,138,,,,FALSE,,7,4188599.125,539600.8332,5,37.8439728,-122.5499048,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{C4FBBAA5-04B2-4BE5-AB91-05A82549DE88},RADR,112,,,,FALSE,,7,4188553.084,539547.4689,5,37.84356016,-122.5505139,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{C7B3CB7E-1E74-4582-9411-A58A02BA0ED9},RADR,147,,,,FALSE,,1,4188605.221,539601.7552,5,37.8440277,-122.549894,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{CE54FB6E-8212-4D88-97F0-9B9FCE719F57},RADR,148,,,,FALSE,,6,4188610.641,539592.7391,5,37.84407694,-122.5499962,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{D85ED713-038C-4238-A1A7-1698F978149E},RADR,152,,,,FALSE,,7,4188595.177,539544.9653,5,37.84393965,-122.55054,,,0,Most dead,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{ED40A243-8B39-4FFE-99C6-8F5D8B8AB6DC},RADR,118,,,,FALSE,,6,4188610.641,539592.7391,5,37.84407694,-122.5499962,,,0,,TRUE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{F46AB22C-65B6-4E56-B4E8-DAC047190948},RADR,151,,,,FALSE,,9,4188618.081,539589.945,5,37.84414412,-122.5500275,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{F7ADD782-D344-4D1C-A86E-2C3652059C3C},RADR,133,,,,FALSE,,7,4188566.915,539568.1185,5,37.84368392,-122.5502784,,,0,,FALSE,1
TV02,Tennessee Valley,{9B63383A-3BA8-4F86-B9BF-9FA41816248D},GOGA,CRLF,02/14/2020,0.3805555556,157,RT,DF,,,,,2020,Overcast,2,9.1,8,0.9,,,,1.19,Pond,25,10,65,"Myriophyllum,Ludwigia_peploides",Typha,,Fresh otter scat on top of dam.  Eggs found missed in northen part of pond in band of aquatic veg.  Vis good but poor light first hour.,3.9,,TRUE,,1,,,1,{FA2CC144-7FF7-490A-A083-9880F259DE09},RADR,115,,,,FALSE,,6,4188581.357,539613.3603,5,37.84381212,-122.5497634,,,0,,TRUE,2
TV02,Tennessee Valley,{9CF18971-36F7-4813-B64D-5E43DC6C9E43},GOGA,CRLF,01/31/2020,0.4659722222,183,RT,KSm,,,,,2020,Clear,3,16.1,10.1,0.3,,,,1.28,,,,,,,,pulled flags from hatched eggs,4.2,,TRUE,,1,,,,{0568B017-1DEB-48D8-BD68-D48C3F6B2630},RADR,37,,,,FALSE,,7,4188618.785,539577.3665,3,37.84415101,-122.5501705,,,0,,TRUE,1
TV02,Tennessee Valley,{9CF18971-36F7-4813-B64D-5E43DC6C9E43},GOGA,CRLF,01/31/2020,0.4659722222,183,RT,KSm,,,,,2020,Clear,3,16.1,10.1,0.3,,,,1.28,,,,,,,,pulled flags from hatched eggs,4.2,,TRUE,,1,,,,{0AFFE144-F242-4B29-8428-1DFDBCFFFC69},RADR,40,,,,FALSE,,1,4188603.12,539530.3863,3,37.84401187,-122.5507053,,,0,,TRUE,0
TV02,Tennessee Valley,{9CF18971-36F7-4813-B64D-5E43DC6C9E43},GOGA,CRLF,01/31/2020,0.4659722222,183,RT,KSm,,,,,2020,Clear,3,16.1,10.1,0.3,,,,1.28,,,,,,,,pulled flags from hatched eggs,4.2,,TRUE,,1,,,,{1DA08282-AFFC-417C-AAF8-0150B6F4A976},RADR,60,,,,FALSE,,7,4188572.182,539523.2235,4,37.84373334,-122.5507884,,,0,,TRUE,1
TV02,Tennessee Valley,{9CF18971-36F7-4813-B64D-5E43DC6C9E43},GOGA,CRLF,01/31/2020,0.4659722222,183,RT,KSm,,,,,2020,Clear,3,16.1,10.1,0.3,,,,1.28,,,,,,,,pulled flags from hatched eggs,4.2,,TRUE,,1,,,,{24BF5618-E4EE-457E-B4DC-865FEB91EA34},RADR,132,,,,FALSE,,9,4188580.623,539520.2724,3,37.84380954,-122.5508215,,,0,,FALSE,1
TV02,Tennessee Valley,{9CF18971-36F7-4813-B64D-5E43DC6C9E43},GOGA,CRLF,01/31/2020,0.4659722222,183,RT,KSm,,,,,2020,Clear,3,16.1,10.1,0.3,,,,1.28,,,,,,,,pulled flags from hatched eggs,4.2,,TRUE,,1,,,,{28670483-06D4-4797-8C1E-BAE850220BDA},RADR,46,,,,FALSE,,7,4188595.856,539521.5294,3,37.84394678,-122.5508063,,,0,,TRUE,1
